year,id,j2051b,j2054b
2007,1507,20,240
2008,1507,30,180
2006,1508,60,0
2007,1508,40,0
2008,1508,60,0
2009,1508,80,0
2006,1509,0,30
2007,1509,0,30
2008,1509,20,50
2009,1509,30,90
2006,1510,10,60
2008,1510,30,60
2009,1510,10,30
2007,1511,30,0
2006,1512,30,120
2007,1512,30,60
2008,1512,30,60
2006,1516,10,0
2006,1517,20,0
2007,1517,30,0
2006,1518,0,0
2007,1518,0,0
2009,1518,20,0
2006,1519,60,180
2007,1519,60,120
2008,1519,30,120
2009,1519,30,120
2006,1524,60,120
2007,1524,60,180
2008,1524,30,120
2009,1524,30,30
2006,1525,40,0
2007,1525,40,0
2008,1525,0,0
2009,1525,40,0
2007,1526,50,0
2008,1526,25,0
2009,1526,25,0
2006,1530,120,60
2007,1530,120,90
2008,1530,50,120
2009,1530,30,120
2006,1531,60,0
2007,1531,60,0
2008,1531,50,0
2009,1531,30,0
2006,1533,90,60
2007,1533,80,60
2009,1533,30,0
2006,1538,60,120
2007,1538,60,120
2006,1540,0,0
2007,1540,0,0
2008,1540,0,0
2009,1540,20,0
2006,1544,60,120
2007,1544,60,180
2008,1544,30,90
2009,1544,35,120
2006,1545,40,0
2007,1545,40,0
2008,1545,30,0
2009,1545,25,0
2008,1546,30,0
2009,1546,30,0
2006,1550,20,90
2007,1550,20,60
2008,1550,20,60
2009,1550,20,60
2009,1558,0,0
2006,1559,40,0
2007,1559,0,0
2008,1559,120,0
2006,1562,10,0
2007,1562,120,0
2008,1562,30,0
2009,1562,20,0
2006,1565,20,120
2007,1565,60,120
2008,1565,40,120
2006,1566,10,0
2007,1566,30,0
2006,1567,20,60
2007,1567,120,120
2008,1567,30,60
2009,1567,40,60
2006,1568,10,0
2007,1568,60,0
2008,1568,20,0
2009,1568,0,0
2006,1569,20,60
2007,1569,20,60
2006,1570,120,0
2007,1570,180,0
2009,1570,120,0
2007,1571,40,60
2006,1573,0,0
2007,1573,0,0
2008,1573,0,0
2007,1574,10,60
2006,1575,0,0
2006,1576,20,120
2007,1576,20,90
2006,1581,40,90
2007,1581,30,60
2006,1582,0,0
2007,1582,0,0
2008,1582,0,0
2006,1583,0,0
2007,1583,0,0
2008,1583,0,0
2009,1583,0,0
2006,1585,20,60
2007,1585,20,90
2009,1585,15,90
2006,1586,20,0
2007,1586,40,0
2008,1586,60,0
2009,1586,60,0
2006,1588,30,120
2007,1588,60,30
2008,1588,30,60
2009,1588,0,0
2006,1589,20,120
2006,1590,0,0
2006,1592,20,120
2007,1592,30,120
2008,1592,40,120
2009,1592,40,120
2006,1593,30,0
2007,1593,15,0
2008,1593,110,0
2006,1594,40,0
2007,1594,60,30
2008,1594,30,40
2009,1594,0,60
2006,1595,20,60
2007,1595,10,60
2008,1595,20,90
2009,1595,20,90
2006,1596,30,0
2007,1596,15,0
2008,1596,20,0
2009,1596,10,0
2007,1597,60,60
2008,1597,20,60
2009,1597,360,0
2009,1598,80,60
2006,1602,30,120
2009,1602,30,60
2006,1603,30,0
2007,1603,30,0
2008,1603,30,0
2009,1603,25,0
2008,1604,0,0
2009,1604,20,0
2006,1605,40,0
2008,1608,20,60
2009,1608,60,30
2006,1610,60,0
2007,1610,40,0
2009,1611,40,20
2006,1612,0,0
2006,1614,0,60
2006,1615,60,30
2006,1616,0,0
2007,1616,0,0
2008,1616,0,0
2006,1617,20,60
2008,1617,20,0
2009,1617,5,0
2006,1618,50,120
2008,1618,30,60
2009,1618,40,40
2006,1620,40,0
2007,1621,0,0
2006,1622,40,120
2007,1622,200,120
2008,1622,30,90
2009,1622,30,60
2006,1623,50,60
2009,1623,30,60
2008,1624,10,30
2006,1625,60,180
2006,1626,0,0
2006,1627,40,60
2006,1628,40,60
2009,1628,30,60
2006,1634,0,0
2007,1634,0,0
2008,1634,0,0
2006,1635,0,0
2008,1635,0,0
2009,1635,0,0
2006,1636,0,0
2007,1636,0,0
2008,1636,0,0
2009,1636,0,0
2006,1644,0,120
2006,1645,0,0
2007,1645,0,0
2007,1647,0,0
2008,1647,0,0
2009,1647,30,0
2006,1652,0,120
2007,1652,30,90
2009,1652,10,120
2006,1653,0,0
2007,1653,0,0
2008,1653,0,0
2009,1653,0,0
2006,1658,120,0
2007,1659,40,120
2008,1659,20,180
2009,1659,20,120
2007,1660,30,0
2009,1660,20,0
2006,1662,0,120
2006,1663,60,0
2007,1663,30,0
2008,1663,60,0
2009,1663,30,0
2008,1666,40,0
2009,1666,15,40
2006,1668,0,0
2007,1668,0,0
2008,1668,0,0
2009,1668,0,0
2006,1669,0,0
2009,1669,0,0
2009,1670,15,360
2007,1671,0,0
2008,1671,0,0
2009,1671,0,0
2006,1672,20,60
2007,1672,30,120
2008,1672,30,120
2009,1672,30,120
2006,1674,30,0
2007,1674,0,0
2008,1674,60,0
2009,1674,40,0
2006,1675,20,30
2007,1675,30,60
2006,1678,15,60
2007,1678,10,30
2009,1678,10,30
2007,1682,0,0
2008,1682,45,0
2006,1685,0,0
2006,1689,20,120
2007,1689,10,60
2008,1689,30,60
2009,1689,20,120
2007,1690,40,0
2008,1690,30,0
2009,1690,30,0
2007,1693,0,0
2008,1693,0,0
2009,1693,0,0
2006,1696,30,0
2007,1696,0,0
2009,1696,60,0
2007,1697,40,0
2008,1697,60,0
2009,1697,60,0
2006,1698,30,0
2007,1698,40,0
2008,1698,60,0
2009,1698,40,0
2006,1699,30,0
2007,1699,40,0
2008,1699,40,0
2006,1702,20,90
2009,1702,10,120
2006,1703,10,0
2008,1703,20,0
2009,1703,60,0
2006,1708,0,120
2009,1708,10,60
2006,1709,0,0
2008,1709,20,0
2009,1709,10,0
2006,1711,0,0
2009,1712,0,0
2006,1713,0,0
2007,1713,120,0
2008,1713,120,0
2009,1713,60,0
2006,1715,20,0
2007,1715,20,0
2008,1715,0,0
2009,1715,0,0
2006,1722,30,120
2007,1722,20,120
2008,1722,15,20
2009,1722,15,120
2006,1723,30,0
2007,1723,10,0
2008,1723,10,0
2009,1723,30,0
2006,1729,20,40
2007,1729,30,60
2008,1729,20,45
2009,1729,20,40
2006,1732,40,90
2007,1732,60,60
2006,1739,0,0
2006,1750,0,0
2007,1750,0,0
2008,1750,0,0
2009,1750,0,0
2006,1751,20,120
2008,1751,60,120
2009,1751,30,120
2008,1752,30,0
2009,1752,20,0
2009,1768,20,40
2006,1775,0,0
2006,1778,0,120
2006,1779,0,0
2007,1779,0,0
2009,1779,120,0
2006,1780,80,0
2007,1780,60,0
2008,1780,0,0
2009,1780,60,0
2006,1781,0,0
2007,1781,0,0
2008,1781,0,0
2009,1781,25,0
2006,1782,10,0
2007,1782,30,0
2008,1782,10,0
2009,1782,60,0
2008,1783,60,60
2006,1784,30,0
2007,1784,40,0
2008,1784,40,0
2006,1786,15,45
2007,1786,60,30
2006,1787,120,90
2007,1787,60,30
2008,1787,120,60
2009,1787,90,40
2006,1789,60,0
2007,1789,60,0
2008,1789,60,0
2009,1789,90,0
2006,1790,30,60
2007,1790,60,60
2009,1790,80,60
2006,1795,60,240
2007,1795,60,60
2006,1796,60,0
2007,1796,60,30
2008,1796,30,0
2009,1796,120,0
2006,1797,120,90
2007,1797,60,30
2008,1797,120,30
2009,1797,90,30
2006,1798,180,120
2008,1798,30,120
2009,1798,20,120
2006,1799,60,60
2007,1799,60,60
2008,1799,60,60
2009,1799,60,60
2006,1801,60,120
2007,1801,80,60
2008,1801,60,40
2009,1801,60,0
2006,1803,20,90
2007,1803,60,90
2008,1803,60,80
2006,1804,90,0
2007,1804,60,60
2008,1804,40,0
2006,1805,90,60
2007,1805,60,60
2008,1805,30,60
2006,1808,40,60
2007,1808,90,120
2008,1808,40,120
2009,1808,40,120
2006,1809,60,0
2007,1809,60,0
2008,1809,60,0
2009,1809,0,0
2008,1810,20,0
2009,1810,30,0
2006,1816,0,0
2008,1816,0,0
2009,1816,0,0
2006,1821,80,150
2008,1821,60,120
2006,1823,60,120
2008,1823,60,120
2006,1825,120,90
2007,1825,60,60
2008,1825,120,120
2006,1826,0,0
2008,1826,120,0
2006,1830,120,0
2007,1830,120,0
2008,1830,120,0
2009,1830,90,0
2006,1831,60,60
2007,1831,60,60
2008,1831,60,60
2009,1831,40,90
2006,1832,30,10
2007,1832,30,0
2008,1832,60,15
2009,1832,30,0
2008,1833,30,0
2009,1833,30,0
2006,1834,60,60
2007,1834,40,60
2008,1834,90,120
2009,1834,120,40
2006,1836,20,0
2007,1836,30,0
2008,1836,20,0
2009,1836,40,0
2006,1837,30,0
2007,1837,30,40
2009,1837,60,60
2009,1839,0,0
2006,1840,20,0
2007,1840,20,0
2008,1840,40,0
2009,1840,120,40
2006,1841,60,60
2007,1841,0,120
2008,1841,30,90
2009,1841,30,60
2006,1843,0,0
2006,1844,30,0
2007,1844,20,0
2008,1844,10,0
2009,1844,30,0
2006,1845,40,120
2007,1845,120,30
2009,1845,120,60
2006,1846,0,0
2009,1846,0,180
2006,1847,50,0
2007,1847,0,0
2008,1847,180,0
2009,1847,120,0
2006,1849,60,0
2007,1849,120,0
2008,1849,60,0
2009,1849,60,30
2006,1850,140,0
2007,1850,180,0
2008,1850,120,0
2009,1850,150,0
2006,1851,180,0
2007,1851,50,20
2008,1851,60,30
2009,1851,0,0
2006,1852,0,0
2007,1852,0,0
2008,1852,0,0
2009,1852,0,0
2007,1854,120,240
2008,1854,120,120
2009,1854,90,60
2006,1855,90,0
2007,1855,60,10
2009,1855,60,30
2006,1856,30,30
2007,1856,120,0
2008,1856,120,0
2009,1856,180,0
2006,1857,5,0
2007,1857,5,0
2009,1857,0,0
2006,1858,60,90
2007,1858,30,120
2006,1859,30,120
2007,1859,30,180
2008,1859,65,180
2009,1859,60,120
2007,1860,5,0
2008,1860,40,0
2006,1861,0,30
2007,1861,50,0
2008,1861,100,0
2009,1861,30,0
2006,1862,0,90
2006,1863,20,0
2006,1864,0,0
2008,1864,0,0
2006,1867,60,0
2007,1867,40,0
2008,1867,60,60
2009,1867,10,30
2008,1868,30,0
2009,1868,10,30
2006,1869,120,0
2006,1873,50,120
2007,1873,180,0
2008,1873,180,0
2009,1873,180,60
2006,1874,60,30
2007,1874,60,60
2008,1874,60,0
2009,1874,30,0
2006,1875,20,0
2007,1875,120,40
2009,1875,90,60
2007,1876,20,30
2008,1876,15,60
2009,1876,20,40
2006,1880,0,0
2006,1883,120,60
2007,1883,60,120
2008,1883,40,40
2009,1883,30,40
2008,1884,90,60
2009,1884,90,120
2006,1888,0,0
2007,1888,0,0
2008,1888,10,0
2006,1890,40,100
2007,1890,30,60
2008,1890,30,60
2009,1890,40,60
2006,1892,20,0
2007,1892,20,0
2008,1892,20,0
2009,1892,60,0
2006,1893,30,120
2007,1893,30,60
2008,1893,40,60
2006,1894,90,30
2007,1894,90,60
2008,1894,90,30
2009,1894,90,30
2006,1895,60,0
2007,1895,80,0
2008,1895,90,0
2009,1895,90,0
2006,1896,90,0
2007,1896,120,0
2008,1896,40,0
2009,1896,40,0
2006,1902,40,120
2007,1902,40,120
2006,1903,30,40
2007,1903,30,20
2006,1917,30,120
2007,1917,40,120
2008,1917,60,120
2009,1917,20,90
2006,1918,40,30
2007,1918,45,0
2008,1918,40,0
2009,1918,40,0
2006,1921,90,90
2008,1921,120,120
2009,1921,60,120
2006,1927,150,60
2007,1927,210,60
2008,1927,240,90
2009,1927,120,100
2006,1928,30,0
2007,1928,40,10
2008,1928,40,0
2009,1928,140,80
2007,1930,20,0
2008,1930,10,0
2009,1930,30,240
2006,1935,0,0
2007,1935,0,0
2008,1935,0,0
2009,1935,0,0
2006,1938,10,90
2008,1938,20,40
2009,1938,10,100
2008,1940,20,0
2009,1940,10,0
2006,1941,70,90
2007,1941,40,60
2008,1941,30,40
2009,1941,120,60
2006,1942,120,0
2007,1942,60,0
2008,1942,40,0
2009,1942,90,0
2006,1944,40,0
2007,1944,80,0
2008,1944,30,0
2009,1944,120,0
2006,1947,30,120
2007,1947,180,40
2008,1947,30,45
2009,1947,50,0
2006,1948,10,90
2008,1948,20,60
2009,1948,20,45
2006,1950,0,40
2008,1950,40,0
2009,1950,40,0
2006,1951,0,60
2008,1951,20,60
2009,1951,30,90
2006,1952,30,20
2008,1952,40,0
2009,1952,60,0
2006,1956,80,0
2007,1956,0,0
2008,1956,0,0
2009,1956,90,60
2006,1958,10,60
2007,1958,10,120
2008,1958,5,120
2006,1959,80,0
2007,1959,30,0
2008,1959,120,0
2009,1959,60,0
2006,1960,0,0
2007,1960,30,0
2008,1960,0,0
2009,1960,80,0
2006,1983,30,180
2007,1983,20,60
2008,1983,20,120
2009,1983,20,20
2006,1984,50,180
2007,1984,50,40
2008,1984,60,120
2008,1993,0,0
2009,1993,0,0
2006,1999,80,0
2007,1999,0,0
2008,1999,0,0
2009,1999,0,0
2006,2000,20,60
2007,2000,10,50
2008,2000,30,90
2006,2001,0,0
2007,2001,0,0
2008,2001,30,0
2009,2001,60,0
2006,2002,180,60
2007,2002,180,120
2008,2002,180,90
2009,2002,180,30
2006,2006,0,0
2007,2006,60,120
2009,2006,60,120
2006,2008,0,0
2007,2008,0,0
2006,2010,80,0
2007,2010,40,0
2008,2010,60,60
2009,2010,40,80
2007,2011,20,60
2008,2011,20,0
2009,2011,10,0
2007,2012,80,60
2008,2012,60,180
2009,2012,30,60
2006,2014,90,0
2007,2014,80,20
2008,2014,45,120
2009,2014,90,0
2006,2015,30,0
2007,2015,30,0
2008,2015,20,0
2009,2015,60,0
2006,2016,90,15
2007,2016,60,60
2009,2016,120,60
2006,2017,30,90
2007,2017,20,90
2006,2018,30,30
2007,2018,60,120
2006,2020,30,30
2007,2020,40,60
2008,2029,120,90
2006,2030,80,30
2007,2030,90,40
2008,2030,120,30
2009,2030,30,40
2006,2031,120,90
2007,2031,90,120
2008,2031,120,120
2009,2031,120,120
2007,2032,30,0
2008,2032,40,30
2009,2032,40,0
2006,2033,60,20
2007,2033,90,30
2008,2033,40,0
2009,2033,30,20
2007,2034,90,30
2008,2034,120,30
2009,2034,90,30
2006,2035,90,120
2007,2035,90,180
2009,2035,90,90
2006,2036,90,20
2007,2036,90,0
2008,2036,120,60
2009,2036,90,60
2009,2037,40,60
2006,2038,90,20
2007,2038,120,0
2009,2038,60,0
2006,2040,120,30
2008,2040,90,30
2009,2040,40,0
2006,2041,60,0
2007,2041,45,30
2008,2041,120,0
2009,2041,40,0
2006,2042,0,0
2008,2042,0,0
2009,2042,0,0
2006,2043,120,150
2007,2043,120,240
2008,2043,120,90
2006,2044,100,120
2007,2044,0,0
2006,2046,120,0
2007,2046,120,120
2008,2046,90,0
2009,2046,180,0
2006,2047,30,120
2008,2047,40,120
2009,2047,40,60
2008,2048,0,0
2006,2053,90,120
2007,2053,90,120
2008,2053,120,180
2009,2053,100,60
2006,2054,60,0
2007,2054,60,0
2008,2054,60,0
2009,2054,60,0
2008,2056,0,0
2009,2056,80,0
2006,2059,60,0
2008,2059,60,0
2009,2059,60,0
2006,2060,120,60
2007,2060,60,120
2008,2060,60,120
2009,2060,50,120
2006,2061,60,60
2006,2062,180,0
2007,2062,150,0
2008,2062,200,0
2009,2062,120,0
2006,2066,30,0
2007,2066,0,0
2008,2066,0,0
2009,2066,0,0
2009,2072,3,60
2006,2073,120,0
2007,2073,60,0
2008,2073,30,0
2009,2073,30,0
2006,2078,90,0
2006,2080,120,30
2007,2080,50,60
2008,2080,140,40
2009,2080,30,40
2006,2082,30,60
2009,2082,30,60
2006,2083,60,60
2007,2083,60,60
2008,2083,180,60
2006,2084,60,40
2007,2084,60,60
2008,2084,60,120
2009,2084,60,120
2007,2090,0,0
2008,2090,0,0
2006,2091,30,30
2008,2091,40,0
2009,2091,40,0
2006,2093,30,0
2007,2093,30,30
2008,2093,40,60
2009,2093,50,90
2006,2098,40,90
2007,2098,30,60
2006,2100,30,0
2007,2101,10,0
2008,2101,60,0
2009,2101,0,0
2006,2112,60,0
2007,2112,0,0
2009,2112,0,0
2006,2113,20,120
2008,2113,30,120
2009,2114,0,0
2006,2122,90,0
2007,2122,0,0
2009,2122,0,0
2009,2123,0,0
2009,2124,0,0
2006,2126,0,0
2006,2130,30,60
2007,2130,30,120
2008,2130,60,90
2009,2130,50,60
2006,2131,20,0
2007,2131,30,20
2008,2131,30,0
2009,2131,30,0
2006,2133,90,0
2007,2133,20,0
2008,2133,20,0
2006,2144,40,30
2007,2144,50,30
2006,2145,0,40
2007,2145,20,60
2006,2146,15,90
2007,2146,30,40
2008,2146,120,20
2009,2146,40,60
2006,2150,30,0
2007,2150,0,0
2006,2151,90,60
2006,2152,20,0
2007,2152,10,0
2008,2152,40,0
2009,2152,40,30
2007,2166,30,0
2008,2166,60,30
2009,2166,60,25
2006,2167,50,0
2007,2167,25,0
2008,2167,60,0
2009,2167,90,15
2008,2168,60,0
2009,2168,40,0
2006,2169,60,90
2007,2169,60,90
2008,2169,60,30
2009,2169,60,60
2006,2170,60,90
2007,2170,20,0
2008,2170,30,0
2009,2170,20,0
2006,2171,10,0
2007,2171,5,90
2008,2171,60,60
2009,2171,60,120
2008,2172,20,0
2009,2172,25,0
2006,2173,40,60
2007,2173,60,90
2008,2173,50,60
2009,2173,60,60
2006,2174,60,0
2007,2174,20,0
2008,2174,0,0
2009,2174,40,0
2007,2175,80,90
2008,2175,80,20
2006,2176,30,20
2007,2176,120,0
2008,2176,40,0
2006,2182,20,120
2008,2182,30,90
2006,2183,60,15
2008,2183,60,0
2006,2191,60,60
2007,2191,60,60
2008,2191,60,60
2009,2191,120,30
2006,2192,60,0
2006,2193,40,120
2007,2193,60,90
2008,2193,40,60
2006,2194,40,0
2007,2194,20,0
2008,2194,60,0
2006,2195,60,60
2007,2195,60,60
2008,2195,60,60
2009,2195,60,60
2006,2196,40,0
2007,2196,30,0
2008,2196,30,0
2006,2210,30,0
2007,2210,20,0
2008,2210,20,0
2009,2210,20,0
2006,2212,0,0
2007,2213,20,30
2008,2213,15,30
2009,2213,40,30
2006,2216,55,30
2007,2216,45,30
2008,2216,30,30
2009,2216,40,60
2006,2217,5,20
2007,2217,10,90
2008,2217,10,15
2009,2217,10,20
2006,2218,5,15
2007,2218,20,60
2008,2218,30,0
2006,2219,60,10
2007,2219,20,60
2008,2219,20,30
2009,2219,40,0
2008,2221,0,0
2006,2222,60,0
2007,2222,5,30
2006,2223,15,0
2007,2223,15,30
2008,2223,60,60
2009,2223,70,40
2006,2224,10,20
2008,2224,20,60
2006,2241,0,0
2008,2241,0,0
2009,2241,0,0
2006,2242,40,25
2007,2242,60,0
2008,2242,40,0
2006,2243,40,0
2008,2243,30,0
2009,2243,60,0
2006,2255,80,30
2007,2255,60,30
2008,2255,30,30
2009,2255,70,60
2006,2257,0,0
2006,2258,120,60
2007,2258,120,30
2008,2258,60,0
2006,2268,0,0
2007,2268,0,0
2008,2268,0,0
2009,2268,0,0
2007,2272,10,120
2007,2275,20,0
2007,2287,20,60
2008,2287,60,60
2009,2287,60,40
2006,2289,20,10
2006,2291,30,60
2006,2296,0,0
2009,2306,0,0
2008,2322,30,0
2009,2322,60,0
2008,2324,0,0
2008,2326,40,30
2009,2326,40,30
2006,2337,10,60
2007,2337,15,60
2009,2337,30,90
2006,2338,20,0
2006,2339,30,30
2007,2339,30,40
2006,2342,40,60
2007,2342,30,120
2009,2342,40,120
2006,2343,20,0
2007,2343,60,0
2008,2343,20,0
2009,2343,30,0
2008,2344,5,0
2009,2344,2,0
2006,2352,15,40
2007,2352,30,60
2008,2352,120,130
2009,2352,30,120
2006,2353,25,0
2006,2355,0,0
2009,2355,30,0
2006,2356,15,60
2006,2366,50,60
2008,2366,80,120
2009,2366,120,80
2006,2367,65,0
2007,2367,50,40
2008,2367,60,45
2009,2367,120,80
2006,2368,45,50
2007,2368,40,90
2008,2368,140,130
2009,2368,180,180
2006,2370,25,40
2007,2370,20,40
2008,2370,50,55
2008,2372,0,150
2006,2373,20,0
2007,2373,40,0
2008,2373,60,0
2009,2373,40,0
2006,2376,40,60
2007,2376,30,45
2008,2376,60,120
2009,2376,60,130
2006,2379,20,40
2008,2379,30,60
2009,2379,20,120
2006,2380,20,0
2007,2380,20,0
2008,2380,30,120
2009,2380,20,60
2006,2382,60,120
2007,2382,60,60
2008,2382,120,130
2009,2382,120,130
2006,2383,40,20
2007,2383,30,0
2008,2383,60,0
2009,2383,15,0
2006,2386,5,60
2007,2386,10,60
2008,2386,15,120
2009,2386,12,120
2007,2388,20,0
2008,2388,50,0
2009,2388,0,0
2006,2389,60,20
2007,2389,60,20
2008,2389,120,45
2009,2389,120,45
2006,2391,10,60
2007,2391,10,80
2008,2391,20,115
2009,2391,15,130
2006,2392,60,0
2007,2392,25,30
2006,2395,40,0
2006,2397,30,30
2007,2397,40,30
2008,2397,60,0
2009,2397,60,0
2006,2398,0,0
2007,2398,0,0
2006,2399,40,90
2007,2399,30,60
2008,2399,40,60
2009,2399,40,60
2006,2401,20,15
2007,2401,40,0
2008,2401,60,0
2009,2401,40,0
2006,2402,20,60
2007,2402,40,60
2008,2402,30,60
2006,2403,60,0
2007,2403,80,0
2008,2403,80,0
2009,2403,40,0
2006,2405,40,0
2007,2405,60,0
2008,2405,0,0
2009,2405,0,0
2006,2409,40,0
2007,2409,40,0
2008,2409,40,0
2009,2409,80,0
2006,2410,30,60
2008,2410,40,90
2009,2410,30,90
2006,2411,40,0
2007,2411,50,0
2008,2411,70,0
2009,2411,60,0
2006,2412,30,0
2007,2412,30,0
2008,2412,40,0
2009,2412,60,0
2006,2413,8,60
2008,2413,30,60
2009,2413,15,60
2006,2414,60,0
2007,2414,30,0
2008,2414,30,0
2009,2414,20,0
2006,2415,20,0
2007,2415,30,0
2009,2415,40,0
2006,2416,40,60
2008,2416,40,60
2009,2416,40,60
2006,2417,40,0
2007,2417,40,20
2008,2417,40,0
2009,2417,40,0
2006,2418,30,0
2008,2418,40,0
2009,2418,40,0
2006,2424,25,60
2007,2424,40,60
2008,2424,40,60
2006,2425,15,60
2007,2425,15,45
2008,2425,20,60
2009,2425,30,60
2006,2426,20,60
2007,2426,40,30
2008,2426,60,30
2009,2426,30,60
2006,2428,10,0
2007,2441,0,0
2006,2443,30,0
2007,2443,60,0
2008,2443,60,0
2009,2443,90,0
2006,2444,30,80
2007,2444,60,120
2008,2444,90,60
2009,2444,60,60
2006,2445,60,0
2007,2445,90,60
2008,2445,90,60
2009,2445,60,60
2006,2446,40,0
2007,2446,60,0
2008,2446,60,0
2009,2446,60,0
2006,2449,45,90
2007,2449,60,120
2008,2449,40,60
2009,2449,90,60
2007,2450,40,30
2008,2450,50,30
2009,2450,60,30
2006,2451,0,0
2008,2451,0,0
2009,2451,0,0
2006,2460,0,0
2007,2460,0,0
2006,2462,40,90
2007,2462,50,120
2008,2462,60,45
2009,2462,40,60
2006,2463,40,40
2007,2463,10,30
2008,2463,60,30
2009,2463,50,40
2008,2464,0,0
2009,2464,40,0
2008,2473,60,30
2006,2474,40,0
2006,2476,0,0
2008,2476,0,0
2009,2476,0,0
2006,2482,30,60
2006,2483,90,0
2007,2483,40,0
2008,2483,60,0
2009,2483,60,0
2007,2485,60,0
2008,2485,60,0
2006,2496,0,60
2006,2497,0,0
2008,2497,30,0
2008,2498,50,0
2009,2498,40,0
2006,2502,0,20
2006,2504,0,0
2006,2505,20,20
2006,2506,10,20
2006,2510,0,60
2006,2511,0,0
2006,2512,0,0
2007,2512,60,60
2008,2512,90,0
2009,2512,60,30
2006,2513,0,60
2007,2513,40,60
2008,2513,90,0
2009,2513,60,60
2006,2514,0,0
2007,2514,90,0
2008,2514,120,0
2009,2514,120,0
2006,2515,30,0
2007,2515,60,0
2006,2516,0,60
2007,2516,60,60
2006,2517,0,30
2008,2517,40,0
2009,2517,40,0
2006,2518,15,30
2007,2518,60,60
2008,2518,60,60
2006,2519,20,0
2007,2519,40,0
2008,2519,90,0
2006,2520,25,0
2007,2520,60,0
2008,2520,120,40
2009,2520,120,90
2006,2521,10,0
2007,2537,40,60
2008,2537,60,60
2006,2539,30,0
2007,2539,40,30
2008,2539,40,0
2006,2542,0,0
2007,2542,0,0
2006,2545,0,0
2007,2545,40,0
2008,2545,90,0
2008,2549,10,60
2006,2552,0,0
2006,2553,20,120
2006,2560,20,90
2006,2561,30,120
2009,2561,30,40
2006,2562,20,90
2008,2562,15,120
2006,2563,30,90
2007,2563,15,0
2008,2563,30,0
2009,2563,60,40
2006,2564,80,90
2007,2564,30,60
2008,2564,120,180
2009,2564,90,90
2006,2565,40,0
2007,2565,15,20
2008,2565,30,20
2009,2565,40,0
2006,2566,20,120
2006,2567,40,0
2007,2567,30,0
2008,2567,30,0
2006,2569,40,120
2007,2569,20,60
2008,2569,30,90
2009,2569,60,60
2006,2571,30,0
2007,2571,20,0
2008,2571,60,0
2009,2571,50,0
2008,2573,40,60
2009,2573,40,90
2006,2579,0,0
2007,2579,0,0
2008,2579,0,0
2009,2579,0,0
2006,2582,0,0
2007,2582,0,0
2008,2582,0,0
2006,2583,0,50
2006,2584,60,0
2007,2584,60,0
2008,2584,60,0
2009,2584,30,0
2006,2585,40,0
2007,2585,60,0
2008,2585,60,0
2009,2585,60,0
2006,2586,40,60
2007,2586,60,120
2008,2586,60,90
2009,2586,60,90
2006,2587,60,0
2007,2587,40,0
2008,2587,90,0
2009,2587,30,0
2006,2592,0,0
2007,2592,0,0
2008,2592,0,0
2009,2592,0,0
2006,2596,30,60
2007,2596,60,120
2008,2596,60,60
2009,2596,50,120
2006,2597,20,0
2007,2597,40,0
2008,2597,40,0
2009,2597,30,0
2006,2599,30,0
2007,2599,40,0
2008,2599,40,0
2009,2599,45,0
2006,2603,40,60
2007,2603,30,60
2008,2603,30,40
2009,2603,60,60
2006,2604,40,0
2007,2604,40,0
2008,2604,30,0
2009,2604,60,0
2006,2606,90,0
2007,2606,90,60
2008,2606,60,40
2009,2606,40,60
2006,2614,60,120
2007,2614,60,90
2006,2615,0,0
2007,2615,0,0
2008,2615,0,0
2009,2615,0,0
2006,2618,60,0
2007,2618,0,0
2008,2618,0,0
2009,2618,0,0
2006,2619,60,0
2008,2619,40,20
2009,2619,30,0
2006,2620,0,0
2007,2620,0,0
2008,2620,0,0
2006,2621,80,0
2007,2621,60,30
2008,2621,60,0
2006,2623,60,0
2007,2623,60,0
2008,2624,0,0
2007,2628,0,0
2008,2628,0,0
2008,2631,0,0
2009,2631,0,0
2006,2632,0,0
2007,2632,0,0
2006,2636,30,60
2007,2636,20,120
2008,2636,20,60
2006,2637,40,0
2006,2638,30,0
2007,2638,40,0
2008,2638,40,0
2009,2638,0,0
2009,2643,60,30
2006,2645,30,0
2007,2645,60,0
2008,2645,120,30
2009,2668,0,120
2009,2670,0,0
2006,2671,30,0
2007,2673,15,120
2008,2673,320,90
2009,2673,10,0
2006,2674,20,60
2007,2674,50,120
2009,2674,20,60
2006,2675,0,0
2007,2675,60,0
2009,2675,0,0
2006,2676,30,60
2007,2676,15,0
2008,2676,0,0
2006,2678,20,60
2007,2678,25,60
2006,2679,20,0
2007,2679,20,0
2007,2685,0,0
2008,2685,0,0
2009,2685,0,0
2006,2695,0,0
2006,2696,0,0
2007,2696,0,0
2006,2699,15,60
2007,2699,40,60
2008,2699,40,60
2009,2699,40,120
2006,2700,0,120
2007,2700,40,30
2006,2702,0,0
2006,2705,0,0
2007,2705,0,0
2006,2708,0,0
2007,2708,0,0
2006,2709,0,60
2007,2709,30,60
2006,2710,60,0
2007,2710,0,0
2008,2710,10,0
2009,2710,20,0
2006,2711,60,0
2007,2711,20,0
2008,2711,10,0
2009,2711,20,0
2006,2713,0,0
2007,2713,0,0
2009,2713,0,0
2006,2715,0,0
2009,2715,0,0
2006,2716,30,40
2007,2716,30,40
2008,2717,0,0
2009,2717,0,0
2008,2721,25,0
2009,2721,15,0
2006,2722,30,60
